date,problem,algorytm,struktura,wierzcholki,gestosc,iteracja,czas_us
2026-06-25 17:03:30,mst,kruskal,lista,100,50,40,1004
2026-06-25 17:03:30,mst,kruskal,lista,100,50,41,542
2026-06-25 17:03:30,mst,kruskal,lista,100,50,42,1136
2026-06-25 17:03:30,mst,kruskal,lista,100,50,43,584
2026-06-25 17:03:30,mst,kruskal,lista,100,50,44,649
2026-06-25 17:03:30,mst,kruskal,lista,100,50,45,764
2026-06-25 17:03:30,mst,kruskal,lista,100,50,46,848
2026-06-25 17:03:30,mst,kruskal,lista,100,50,47,1628
2026-06-25 17:03:30,mst,kruskal,lista,100,50,48,543
2026-06-25 17:03:30,mst,kruskal,lista,100,50,49,1310
2026-06-25 17:03:30,mst,kruskal,lista,100,50,50,1500
2026-06-25 17:03:30,mst,kruskal,lista,100,50,51,2325
2026-06-25 17:03:30,mst,kruskal,lista,100,50,52,1559
2026-06-25 17:03:30,mst,kruskal,lista,100,50,53,2942
2026-06-25 17:03:30,mst,kruskal,lista,100,50,54,598
2026-06-25 17:03:30,mst,kruskal,lista,100,50,55,5672
2026-06-25 17:03:30,mst,kruskal,lista,100,50,56,1115
2026-06-25 17:03:30,mst,kruskal,lista,100,50,57,798
2026-06-25 17:03:30,mst,kruskal,lista,100,50,58,726
2026-06-25 17:03:30,mst,kruskal,lista,100,50,59,571
2026-06-25 17:03:30,mst,kruskal,lista,100,50,60,789
2026-06-25 17:03:30,mst,kruskal,lista,100,50,61,1038
2026-06-25 17:03:30,mst,kruskal,lista,100,50,62,568
2026-06-25 17:03:30,mst,kruskal,lista,100,50,63,779
2026-06-25 17:03:30,mst,kruskal,lista,100,50,64,618
2026-06-25 17:03:30,mst,kruskal,lista,100,50,65,578
2026-06-25 17:03:30,mst,kruskal,lista,100,50,66,589
2026-06-25 17:03:30,mst,kruskal,lista,100,50,67,638
2026-06-25 17:03:30,mst,kruskal,lista,100,50,avg,1011
2026-06-25 17:03:30,mst,kruskal,lista,100,50,min,506
2026-06-25 17:03:30,mst,kruskal,lista,100,50,max,5672
2026-06-25 17:03:30,mst,prim,macierz,100,50,1,4801
2026-06-25 17:03:30,mst,prim,macierz,100,50,2,5514
2026-06-25 17:03:30,mst,prim,macierz,100,50,3,3190
2026-06-25 17:03:30,mst,prim,macierz,100,50,4,5377
2026-06-25 17:03:30,mst,prim,macierz,100,50,5,4524
2026-06-25 17:03:30,mst,prim,macierz,100,50,6,3955
2026-06-25 17:03:30,mst,prim,macierz,100,50,7,11838
2026-06-25 17:03:30,mst,prim,macierz,100,50,8,3600
2026-06-25 17:03:30,mst,prim,macierz,100,50,9,5624
2026-06-25 17:03:30,mst,prim,macierz,100,50,10,6130
2026-06-25 17:03:30,mst,prim,macierz,100,50,11,3382
2026-06-25 17:03:30,mst,prim,macierz,100,50,12,2969
2026-06-25 17:03:30,mst,prim,macierz,100,50,13,3056
2026-06-25 17:03:30,mst,prim,macierz,100,50,14,8060
