date,problem,algorytm,struktura,wierzcholki,gestosc,iteracja,czas_us
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,20,50,18,46
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,20,50,19,41
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,20,50,20,43
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,20,50,21,41
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,20,50,22,39
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,20,50,23,49
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,20,50,24,157
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,20,50,25,39
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,20,50,26,40
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,20,50,27,40
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,20,50,28,44
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,20,50,29,37
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,20,50,30,70
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,20,50,31,44
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,20,50,32,63
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,20,50,33,47
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,20,50,34,49
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,20,50,35,80
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,20,50,36,100
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,20,50,37,40
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,20,50,38,59
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,20,50,39,39
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,20,50,40,92
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,20,50,41,55
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,20,50,42,56
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,20,50,43,43
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,20,50,44,28
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,20,50,45,54
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,20,50,46,88
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,20,50,47,42
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,20,50,48,43
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,20,50,49,64
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,20,50,50,42
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,20,50,51,40
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,20,50,52,47
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,20,50,53,45
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,20,50,54,38
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,20,50,55,32
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,20,50,56,43
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,20,50,57,39
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,20,50,58,40
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,20,50,59,49
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,20,50,60,44
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,20,50,61,316
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,20,50,62,37
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,20,50,63,41
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,20,50,64,36
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,20,50,65,40
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,20,50,66,47
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,20,50,67,34
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,20,50,avg,55
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,20,50,min,28
2026-06-25 17:03:19,mf,ford-fulkerson,macierz,20,50,max,316
2026-06-25 17:03:20,mf,ford-fulkerson,lista,50,50,1,358
2026-06-25 17:03:20,mf,ford-fulkerson,lista,50,50,2,250
2026-06-25 17:03:20,mf,ford-fulkerson,lista,50,50,3,626
2026-06-25 17:03:20,mf,ford-fulkerson,lista,50,50,4,266
2026-06-25 17:03:20,mf,ford-fulkerson,lista,50,50,5,178
2026-06-25 17:03:20,mf,ford-fulkerson,lista,50,50,6,204
2026-06-25 17:03:20,mf,ford-fulkerson,lista,50,50,7,317
2026-06-25 17:03:20,mf,ford-fulkerson,lista,50,50,8,1479
2026-06-25 17:03:20,mf,ford-fulkerson,lista,50,50,9,253
2026-06-25 17:03:20,mf,ford-fulkerson,lista,50,50,10,317
2026-06-25 17:03:20,mf,ford-fulkerson,lista,50,50,11,351
2026-06-25 17:03:20,mf,ford-fulkerson,lista,50,50,12,292
2026-06-25 17:03:20,mf,ford-fulkerson,lista,50,50,13,233
2026-06-25 17:03:20,mf,ford-fulkerson,lista,50,50,14,311
2026-06-25 17:03:20,mf,ford-fulkerson,lista,50,50,15,397
2026-06-25 17:03:20,mf,ford-fulkerson,lista,50,50,16,326
2026-06-25 17:03:20,mf,ford-fulkerson,lista,50,50,17,444
2026-06-25 17:03:20,mf,ford-fulkerson,lista,50,50,18,492
2026-06-25 17:03:20,mf,ford-fulkerson,lista,50,50,19,478
2026-06-25 17:03:20,mf,ford-fulkerson,lista,50,50,20,454
2026-06-25 17:03:20,mf,ford-fulkerson,lista,50,50,21,559
2026-06-25 17:03:20,mf,ford-fulkerson,lista,50,50,22,300
2026-06-25 17:03:20,mf,ford-fulkerson,lista,50,50,23,216
2026-06-25 17:03:20,mf,ford-fulkerson,lista,50,50,24,555
2026-06-25 17:03:20,mf,ford-fulkerson,lista,50,50,25,256
2026-06-25 17:03:20,mf,ford-fulkerson,lista,50,50,26,270
2026-06-25 17:03:20,mf,ford-fulkerson,lista,50,50,27,445
2026-06-25 17:03:20,mf,ford-fulkerson,lista,50,50,28,247
2026-06-25 17:03:20,mf,ford-fulkerson,lista,50,50,29,326
2026-06-25 17:03:20,mf,ford-fulkerson,lista,50,50,30,254
2026-06-25 17:03:20,mf,ford-fulkerson,lista,50,50,31,335
