date,problem,algorytm,struktura,wierzcholki,gestosc,iteracja,czas_us
2026-06-25 16:56:35,mst,kruskal,lista,20,50,19,12
2026-06-25 16:56:35,mst,kruskal,lista,20,50,20,12
2026-06-25 16:56:35,mst,kruskal,lista,20,50,21,11
2026-06-25 16:56:35,mst,kruskal,lista,20,50,22,376
2026-06-25 16:56:35,mst,kruskal,lista,20,50,23,10
2026-06-25 16:56:35,mst,kruskal,lista,20,50,24,13
2026-06-25 16:56:35,mst,kruskal,lista,20,50,25,12
2026-06-25 16:56:35,mst,kruskal,lista,20,50,26,12
2026-06-25 16:56:35,mst,kruskal,lista,20,50,27,13
2026-06-25 16:56:35,mst,kruskal,lista,20,50,28,12
2026-06-25 16:56:35,mst,kruskal,lista,20,50,29,11
2026-06-25 16:56:35,mst,kruskal,lista,20,50,30,12
2026-06-25 16:56:35,mst,kruskal,lista,20,50,31,12
2026-06-25 16:56:35,mst,kruskal,lista,20,50,32,11
2026-06-25 16:56:35,mst,kruskal,lista,20,50,33,12
2026-06-25 16:56:35,mst,kruskal,lista,20,50,34,12
2026-06-25 16:56:35,mst,kruskal,lista,20,50,35,46
2026-06-25 16:56:35,mst,kruskal,lista,20,50,36,15
2026-06-25 16:56:35,mst,kruskal,lista,20,50,37,31
2026-06-25 16:56:35,mst,kruskal,lista,20,50,38,12
2026-06-25 16:56:35,mst,kruskal,lista,20,50,39,11
2026-06-25 16:56:35,mst,kruskal,lista,20,50,40,44
2026-06-25 16:56:35,mst,kruskal,lista,20,50,41,11
2026-06-25 16:56:35,mst,kruskal,lista,20,50,42,12
2026-06-25 16:56:35,mst,kruskal,lista,20,50,43,11
2026-06-25 16:56:35,mst,kruskal,lista,20,50,44,12
2026-06-25 16:56:35,mst,kruskal,lista,20,50,45,11
2026-06-25 16:56:35,mst,kruskal,lista,20,50,46,12
2026-06-25 16:56:35,mst,kruskal,lista,20,50,47,11
2026-06-25 16:56:35,mst,kruskal,lista,20,50,48,12
2026-06-25 16:56:35,mst,kruskal,lista,20,50,49,12
2026-06-25 16:56:35,mst,kruskal,lista,20,50,50,12
2026-06-25 16:56:35,mst,kruskal,lista,20,50,51,11
2026-06-25 16:56:35,mst,kruskal,lista,20,50,52,11
2026-06-25 16:56:35,mst,kruskal,lista,20,50,53,11
2026-06-25 16:56:35,mst,kruskal,lista,20,50,54,11
2026-06-25 16:56:35,mst,kruskal,lista,20,50,55,11
2026-06-25 16:56:35,mst,kruskal,lista,20,50,56,12
2026-06-25 16:56:35,mst,kruskal,lista,20,50,57,11
2026-06-25 16:56:35,mst,kruskal,lista,20,50,58,12
2026-06-25 16:56:35,mst,kruskal,lista,20,50,59,11
2026-06-25 16:56:35,mst,kruskal,lista,20,50,60,13
2026-06-25 16:56:35,mst,kruskal,lista,20,50,61,12
2026-06-25 16:56:35,mst,kruskal,lista,20,50,62,13
2026-06-25 16:56:35,mst,kruskal,lista,20,50,63,13
2026-06-25 16:56:35,mst,kruskal,lista,20,50,64,12
2026-06-25 16:56:35,mst,kruskal,lista,20,50,65,12
2026-06-25 16:56:35,mst,kruskal,lista,20,50,66,12
2026-06-25 16:56:35,mst,kruskal,lista,20,50,67,12
2026-06-25 16:56:35,mst,kruskal,lista,20,50,avg,18
2026-06-25 16:56:35,mst,kruskal,lista,20,50,min,10
2026-06-25 16:56:35,mst,kruskal,lista,20,50,max,376
2026-06-25 16:56:35,mst,prim,macierz,20,50,1,25
2026-06-25 16:56:35,mst,prim,macierz,20,50,2,25
2026-06-25 16:56:35,mst,prim,macierz,20,50,3,25
2026-06-25 16:56:35,mst,prim,macierz,20,50,4,25
2026-06-25 16:56:35,mst,prim,macierz,20,50,5,25
2026-06-25 16:56:35,mst,prim,macierz,20,50,6,24
2026-06-25 16:56:35,mst,prim,macierz,20,50,7,24
2026-06-25 16:56:35,mst,prim,macierz,20,50,8,25
2026-06-25 16:56:35,mst,prim,macierz,20,50,9,24
2026-06-25 16:56:35,mst,prim,macierz,20,50,10,46
2026-06-25 16:56:35,mst,prim,macierz,20,50,11,25
2026-06-25 16:56:35,mst,prim,macierz,20,50,12,25
2026-06-25 16:56:35,mst,prim,macierz,20,50,13,24
2026-06-25 16:56:35,mst,prim,macierz,20,50,14,25
2026-06-25 16:56:35,mst,prim,macierz,20,50,15,24
2026-06-25 16:56:35,mst,prim,macierz,20,50,16,25
2026-06-25 16:56:35,mst,prim,macierz,20,50,17,24
2026-06-25 16:56:35,mst,prim,macierz,20,50,18,24
2026-06-25 16:56:35,mst,prim,macierz,20,50,19,24
2026-06-25 16:56:35,mst,prim,macierz,20,50,20,41
2026-06-25 16:56:35,mst,prim,macierz,20,50,21,24
